date,i,Open,High,Low,Adj Close,Volume,symbol,signal,ma_superTrend,ma_superTrend_pct_change,ma20,MA-FAST,ma20_pct_change,ma20_pct_change_ma,ma20_pct_change_ma_sq,std,upper_band,lower_band,super_upper_band,super_lower_band,ADX,ADX-PCT-CHNG,OBV,OBV-OSC,OBV-TREND,OBV-OSC-PCT-CHNG,bnh_returns,cum_bnh_returns,bnh_ln_returns,cum_bnh_ln_returns,position,position_change,strategy_returns,cum_strategy_returns,strategy_ln_returns,cum_strategy_ln_returns,trade_num
2023-03-29 09:37:00+05:30,23,5570.0,5571.9,5568.05,5571.0,703,BAJFINANCE,,,,5572.155000000001,5569.207142857143,-1.3054285641223018,,,8.502567723619451,5589.16013544724,5555.149864552762,5593.411419309049,5550.898580690952,,,21546.881276799933,-0.09136186876050151,0,0.43502516798271773,0.00017953321364450048,-0.0007981418540208285,0.00017951709948575532,-0.0007984605388120366,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-29 09:38:00+05:30,24,5571.0,5577.2,5571.0,5574.4,1749,BAJFINANCE,,,,5571.8125,5570.849999999999,-0.6146634470871604,,,8.251170172195248,5588.31484034439,5555.31015965561,5592.440425430488,5551.184574569512,,,21388.83388751764,-0.08444524345097477,0,0.3655544466578817,0.0006103033566684513,-0.00018832560600501314,0.0006101171973134728,-0.0001883433414985638,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-29 09:39:00+05:30,25,5574.7,5577.2,5572.55,5576.35,2070,BAJFINANCE,,,,5571.4800000000005,5571.742857142856,-0.5967537493400954,,,7.903270475602158,5587.286540951205,5555.673459048796,5591.238176189006,5551.721823810995,,,21384.65553869503,-0.061123516053366966,0,-0.15582160923457533,0.0003498134328359104,0.0001614219480041701,0.000349752262382096,0.00016140892088353223,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-29 09:40:00+05:30,26,5576.35,5579.5,5572.55,5578.0,4367,BAJFINANCE,,,,5571.4800000000005,5572.9,0.0,,,7.903270475602158,5587.286540951205,5555.673459048796,5591.238176189006,5551.721823810995,,,21670.157081545483,-0.030203799116346727,0,-0.669404757957351,0.00029589247446804023,0.00045736218601177825,0.00029584870692326204,0.00045725762780679427,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-29 09:41:00+05:30,27,5578.25,5579.95,5574.25,5579.9,3277,BAJFINANCE,,,,5571.285,5574.364285714285,-0.34999676926217305,,,7.6265654130806455,5586.538130826161,5556.0318691738385,5590.351413532701,5552.218586467298,,,22145.00293058914,0.015238736684788534,0,-1.0,0.0003406238795267136,0.0007981418540206064,0.0003405658803832834,0.0007978235081900777,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-29 09:42:00+05:30,28,5579.95,5584.0,5578.4,5584.0,4451,BAJFINANCE,,,,5571.094999999999,5576.2357142857145,-0.3410344292209544,,,7.230525568725811,5585.556051137451,5556.633948862548,5589.171313921814,5553.018686078185,,,22865.898719945264,0.06900494375129251,0,-1.0,0.0007347801931933962,0.0015335085060397269,0.0007345103743908261,0.0015323338825809038,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-29 09:43:00+05:30,29,5583.8,5588.5,5582.4,5584.65,3146,BAJFINANCE,,,,5571.23,5578.328571428572,0.24232220057207599,,,7.465259892539226,5586.160519785078,5556.2994802149215,5589.893149731348,5552.566850268651,,,23727.767609182043,0.12236228621555106,0,-1.0,0.00011640401146117973,0.001650091024042677,0.00011639723703994571,0.0016487311196208495,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-29 09:44:00+05:30,30,5582.9,5599.0,5582.9,5598.9,10190,BAJFINANCE,,,,5572.3150000000005,5582.314285714287,1.9475053085238336,,,9.639052967239891,5591.59310593448,5553.036894065521,5596.412632418101,5548.2173675819,,,25154.57681609155,0.1972249927743259,0,1.0,0.0025516370766296426,0.0042059385341091104,0.002548387177944943,0.004197118297565793,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-29 09:45:00+05:30,31,5599.0,5599.0,5594.7,5597.45,2933,BAJFINANCE,,,,5573.5875,5585.607142857143,2.2836110306023727,,,11.155832496241558,5595.899164992483,5551.275835007516,5601.477081240603,5545.697918759396,,,26294.93284178694,0.24194705904479877,1,1.0,-0.0002589794423903946,0.003945869840102478,-0.0002590129833572573,0.003938105314208536,0.0,0.0,-0.0,0.0,-0.0,0.0,
2023-03-29 09:46:00+05:30,32,5597.7,5600.0,5595.3,5598.05,5935,BAJFINANCE,,,,5575.2425,5588.7071428571435,2.9693621926640823,,,12.212216435321745,5599.666932870644,5550.818067129357,5605.773041088305,5544.711958911696,,,27709.103584933633,0.29108822985995003,1,1.0,0.00010719166763450971,0.004053484472105406,0.00010718592301821757,0.004045291237226753,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-29 09:47:00+05:30,33,5599.0,5600.0,5598.0,5599.0,3728,BAJFINANCE,,,,5576.7425,5591.7071428571435,2.6904659304061163,,,13.207008456437107,5603.156516912874,5550.328483087126,5609.760021141093,5543.724978858908,,,29021.447853068596,0.32203010194967685,1,0.6328057484994247,0.0001697019497861607,0.0042238743061098205,0.0001696875520391409,0.004214978789265894,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-29 09:48:00+05:30,34,5598.0,5599.5,5595.1,5598.2,3240,BAJFINANCE,,,,5578.5475,5594.321428571428,3.2366565248431733,,,13.562598289722951,5605.672696579446,5551.422303420553,5612.453995724307,5544.6410042756925,,,30431.73944250175,0.3507210626156254,1,0.4495777051403882,-0.0001428826576174158,0.004080388130106138,-0.00014289286631678202,0.0040720859229491126,0.0,0.0,-0.0,0.0,-0.0,0.0,
2023-03-29 09:49:00+05:30,35,5596.3,5598.2,5595.0,5596.95,2883,BAJFINANCE,,,,5580.5599999999995,5596.171428571428,3.6075698916238075,,,13.129462649844127,5606.818925299688,5554.301074700311,5613.38365662461,5547.736343375389,,,31912.0746171909,0.35352129578544633,1,0.21448158847073429,-0.00022328605623234132,0.0038561909801002603,-0.00022331098827518264,0.00384877493467393,0.0,0.0,-0.0,0.0,-0.0,0.0,
2023-03-29 09:50:00+05:30,36,5596.95,5597.8,5594.7,5596.45,1934,BAJFINANCE,,,,5582.3375,5597.857142857143,3.1851642129110402,,,12.728044822358292,5607.793589644716,5556.881410355283,5614.157612055896,5550.517387944104,,,33180.44568587137,0.3602184557710184,1,0.11858628615814681,-8.933436961200414e-05,0.0037665121200980423,-8.933836016446522e-05,0.003759436574509465,0.0,0.0,-0.0,0.0,-0.0,0.0,
2023-03-29 09:51:00+05:30,37,5596.3,5597.45,5591.65,5592.7,5435,BAJFINANCE,,,,5583.8275,5596.971428571428,2.669132778161387,,,12.059550430215229,5607.94660086043,5559.70839913957,5613.976376075539,5553.678623924462,,,34054.30924667832,0.3319520617824249,1,-0.053515465233892945,-0.0006700676321597099,0.003093920670080408,-0.0006702922278106656,0.0030891443466987993,0.0,0.0,-0.0,0.0,-0.0,0.0,
2023-03-29 09:52:00+05:30,38,5591.1,5594.0,5587.6,5590.0,4802,BAJFINANCE,,,,5584.8225,5595.907142857142,1.7819318379719284,,,11.68236947621939,5608.187238952439,5561.457761047562,5614.028423690549,5555.616576309451,,,34599.59376313548,0.29182301322929294,1,-0.17452493892644694,-0.0004827721851698996,0.0026096548260678976,-0.0004828887571812794,0.00260625558951752,0.0,0.0,-0.0,0.0,-0.0,0.0,
2023-03-29 09:53:00+05:30,39,5587.9,5589.0,5583.3,5583.3,1998,BAJFINANCE,,,,5585.492499999999,5593.8,1.1996800256386386,,,11.153796556846995,5607.800093113693,5563.184906886306,5613.376991392117,5557.608008607882,,,34997.760819218296,0.23887329914014563,1,-0.3368654622960484,-0.0011985688729874155,0.0014079581020367549,-0.0011992877311171233,0.0014069678584003966,0.0,0.0,-0.0,0.0,-0.0,0.0,
2023-03-29 09:54:00+05:30,40,5583.3,5589.9,5583.3,5587.4,2715,BAJFINANCE,,,,5586.38,5592.142857142857,1.588937770484744,1.4730502195457065,,10.514744034222272,5607.409488068444,5565.350511931556,5612.6668600855555,5560.093139914445,,,35521.22298776403,0.18881409157682166,0,-0.4312007265055693,0.0007343327422848489,0.0021433247540556533,0.0007340632519189825,0.0021410311103193793,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-29 09:55:00+05:30,41,5587.6,5590.0,5585.7,5585.85,1462,BAJFINANCE,,,,5587.1275,5590.378571428571,1.3380758201186893,1.463024050291724,,9.867843509412884,5606.863187018826,5567.391812981174,5611.797108773531,5562.457891226468,,,35931.2533641325,0.14390964281441915,0,-0.5068598558354765,-0.00027740988653024434,0.0018653202880485331,-0.00027744837177043867,0.0018635827385489407,0.0,0.0,-0.0,0.0,-0.0,0.0,
2023-03-29 09:56:00+05:30,42,5586.95,5587.0,5585.0,5586.5,1206,BAJFINANCE,,,,5587.952499999999,5588.885714285715,1.476608507680055,1.464006924707204,,9.0132720123363,5605.979044024672,5569.925955975327,5610.48568003084,5565.419319969159,,,36249.91682656147,0.11486411975603805,0,-0.5191420716777226,0.00011636545915116869,0.001981902806051483,0.00011635868921631293,0.0019799414277652536,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-29 09:57:00+05:30,43,5586.45,5594.85,5585.5,5593.45,3643,BAJFINANCE,,,,5589.075,5588.457142857143,2.008785865663665,1.5024718574039189,,8.147254946166553,5605.369509892333,5572.780490107667,5609.443137365416,5568.706862634584,,,36746.79464411959,0.1123317032576261,0,-0.4050671625220177,0.0012440705271636876,0.003228438960083846,0.0012432973126478958,0.0032232387404131494,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-29 09:58:00+05:30,44,5593.45,5595.0,5590.8,5591.4,2691,BAJFINANCE,,,,5589.925,5588.271428571429,1.5208241077457885,1.503738527987837,,7.386963980015249,5604.69892796003,5575.15107203997,5608.392409950038,5571.457590049962,,,37068.49386078952,0.10833125657294365,0,-0.24722725694869618,-0.00036650010279881684,0.0028607556340742857,-0.0003665672803757199,0.0028566714600374295,0.0,0.0,-0.0,0.0,-0.0,0.0,
2023-03-29 09:59:00+05:30,45,5593.2,5599.0,5591.4,5597.15,2485,BAJFINANCE,,,,5590.964999999999,5589.292857142857,1.8604900781293843,1.5278455747762676,,6.817413848291976,5604.599827696583,5577.330172303416,5608.008534620729,5573.92146537927,,,37504.09397246486,0.10373471668355742,0,-0.09689190232875655,0.0010283649890903135,0.0038920625241010143,0.0010278365840460575,0.003884508044083487,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-29 10:00:00+05:30,46,5598.35,5608.0,5598.35,5605.6,9955,BAJFINANCE,,,,5592.344999999999,5592.478571428571,2.468268000246354,1.5901501911312033,,6.84824026570146,5606.041480531402,5578.6485194685965,5609.465600664253,5575.224399335746,,,38444.16217265644,0.13146386492874937,0,0.17031845076936825,0.0015096968993149051,0.005407635258140475,0.0015085584526132725,0.005393066496696759,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-29 10:01:00+05:30,47,5605.6,5609.95,5605.0,5608.05,6011,BAJFINANCE,0.0,,,5593.7525000000005,5595.428571428572,2.5168332783498393,1.6504215354485083,,7.0457802787748145,5607.84406055755,5579.660939442451,5611.366950696937,5576.138049303064,,,39647.539175123646,0.17774802014110663,0,0.640782409104818,0.0004370629370629153,0.0058470616721519875,0.00043696745287815736,0.005830033949574917,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-29 10:02:00+05:30,48,5609.8,5610.0,5607.1,5609.9,1923,BAJFINANCE,,,,5595.0475,5598.864285714285,2.3150827642082206,1.6929108150157484,,7.522973148956986,5610.093446297914,5580.001553702085,5613.854932872392,5576.240067127607,,,40882.42887657186,0.2163574174620262,1,1.0,0.0003298829361364497,0.006178873454160572,0.00032982853672396914,0.006159862486298886,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-29 10:03:00+05:30,49,5609.9,5610.0,5606.95,5608.0,1659,BAJFINANCE,,,,5596.215,5601.935714285713,2.0866668245456133,1.7176782610904466,,7.635462623417826,5611.485925246836,5580.944074753164,5615.303656558544,5577.126343441456,,,41959.40120740878,0.2558698431928621,1,0.9463131053657836,-0.0003386869641169854,0.0058380937861517435,-0.000338744331500239,0.005821118154798647,0.0,0.0,-0.0,0.0,-0.0,0.0,
2023-03-29 10:04:00+05:30,50,5606.15,5609.95,5605.45,5607.25,3026,BAJFINANCE,,,,5596.6325,5603.907142857142,0.7460399573622212,1.6574816267699832,,8.009144034028951,5612.650788068057,5580.614211931942,5616.655360085072,5576.609639914927,,,43132.90662447501,0.29447366481546033,1,0.6566916727493795,-0.00013373751783163357,0.005703575496148305,-0.0001337464614908822,0.005687371693307765,0.0,0.0,-0.0,0.0,-0.0,0.0,
2023-03-29 10:05:00+05:30,51,5607.25,5609.0,5601.0,5601.4,3381,BAJFINANCE,,,,5596.83,5605.335714285714,0.35289077851663464,1.5777995531384135,,8.078763584395714,5612.9875271687915,5580.672472831208,5617.026908960989,5576.633091039011,,,44064.57274523752,0.2940341065507767,1,0.35902022680772605,-0.0010432921663917627,0.004654332834121089,-0.0010438367744871804,0.004643534918820584,0.0,0.0,-0.0,0.0,-0.0,0.0,
2023-03-29 10:06:00+05:30,52,5603.95,5605.0,5601.25,5604.55,805,BAJFINANCE,,,,5597.155,5606.392857142857,0.5806858525270187,1.5177064362729111,,8.259156003773258,5613.673312007546,5580.6366879924535,5617.802890009433,5576.507109990566,,,44985.68804499751,0.27926746868736096,1,0.09144346673501058,0.0005623594101475948,0.005219309652136017,0.0005622013453512115,0.005205736264171795,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-29 10:07:00+05:30,53,5602.5,5604.0,5597.5,5598.25,3351,BAJFINANCE,,,,5597.117499999999,5605.342857142858,-0.06699832325596233,1.4233937984232783,,8.25203762715167,5613.621575254303,5580.613424745696,5617.747594067879,5576.48740593212,,,45683.04416106962,0.2511461765724837,1,-0.14713535850524673,-0.0011240866795728666,0.0040893560161066045,-0.0011247189388583672,0.004081017325313428,0.0,0.0,-0.0,0.0,-0.0,0.0,
2023-03-29 10:08:00+05:30,54,5598.25,5600.1,5597.5,5599.0,1015,BAJFINANCE,,,,5597.157499999999,5604.050000000001,0.07146535694557699,1.3438805192707892,,8.259496527916445,5613.676493055832,5580.638506944167,5617.80624131979,5576.508758680208,,,46394.00037297243,0.23199789174094473,1,-0.21098305750159274,0.0001339704371901007,0.0042238743061100426,0.00013396146395250368,0.0042149787892659316,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-29 10:09:00+05:30,55,5599.0,5599.9,5597.0,5598.1,912,BAJFINANCE,,,,5597.215,5602.364285714286,0.1027307164402913,1.2716908646154643,,8.261978544731958,5613.738957089464,5580.691042910536,5617.86994636183,5576.56005363817,,,47019.39820553106,0.2033234164827462,1,-0.27194020328101254,-0.00016074298981949564,0.0040624523581058725,-0.00016075591035849296,0.004054222878907439,0.0,0.0,-0.0,0.0,-0.0,0.0,
2023-03-29 10:10:00+05:30,56,5597.0,5598.95,5592.9,5596.2,2465,BAJFINANCE,,,,5597.2025,5600.678571428572,-0.022332535019042865,1.1972112439886993,,8.263385870970723,5613.729271741941,5580.675728258059,5617.860964677428,5576.544035322573,,,47485.215041806216,0.1789523182537682,0,-0.28745752495212495,-0.0003394008681517624,0.0037216726900970443,-0.00033945847766192743,0.0037147644012455114,0.0,0.0,-0.0,0.0,-0.0,0.0,
2023-03-29 10:11:00+05:30,57,5594.0,5598.95,5594.0,5597.0,1512,BAJFINANCE,,,,5597.4175,5599.214285714285,0.38412046017510804,1.1508729721799273,,8.195735010866802,5613.808970021733,5581.026029978266,5617.906837527166,5576.928162472833,,,48002.60275242498,0.15783114224179537,0,-0.3196871701832791,0.00014295414745713053,0.0038651588661007263,0.00014294393048668686,0.003857708331732198,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-29 10:12:00+05:30,58,5597.0,5600.0,5596.8,5600.0,1035,BAJFINANCE,,,,5597.9175,5599.0142857142855,0.8932690834662083,1.1363283553059162,,8.022604167694329,5613.962708335388,5581.872291664611,5617.974010419235,5577.860989580764,23.15468949026984,,48544.56206853937,0.1497014943012473,0,-0.2637272337298602,0.0005360014293371851,0.004403232026114701,0.0005358578318810626,0.004393566163613261,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-29 10:13:00+05:30,59,5599.0,5600.0,5596.0,5598.0,1016,BAJFINANCE,,,,5598.6525,5598.078571428571,1.3129882675122495,1.1462153584976322,,7.249001292369235,5613.150502584738,5584.154497415262,5616.775003230923,5580.529996769077,21.511387425325875,,49006.30018889253,0.13666354663910005,0,-0.23631306946635589,-0.00035714285714283367,0.0040445165861053844,-0.0003572066478417515,0.0040363595157715095,0.0,0.0,-0.0,0.0,-0.0,0.0,
2023-03-29 10:14:00+05:30,60,5598.0,5598.0,5596.4,5597.75,426,BAJFINANCE,,,,5599.17,5598.007142857142,0.9243295596572665,1.1339000286449912,-0.01689110289573024,6.756096661918943,5612.682193323838,5585.657806676162,5616.060241654797,5582.279758345203,20.030912923544548,,49422.068054129595,0.1256966680896279,0,-0.2036003395510998,-4.4658806716668664e-05,0.003999677156104164,-4.4659803950867644e-05,0.003991699711820642,0.0,0.0,-0.0,0.0,-0.0,0.0,
2023-03-29 10:15:00+05:30,61,5597.75,5598.85,5595.3,5598.25,920,BAJFINANCE,,,,5599.79,5597.9,1.1073069758560372,1.1324355798136707,-0.015732334197618835,5.995559760525784,5611.781119521052,5587.798880478948,5614.778899401314,5584.8011005986855,18.772595811210216,-0.1892529667003776,49862.02011237235,0.12434354151610125,0,-0.16939011132459192,8.932160242958176e-05,0.0040893560161066045,8.931761349278184e-05,0.004081017325313424,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-29 10:16:00+05:30,62,5597.05,5599.25,5595.2,5595.5,704,BAJFINANCE,,,,5600.24,5597.528571428571,0.8036015636303517,1.1144609759918347,-0.01574247687805528,5.235094127735169,5610.71018825547,5589.76981174453,5613.327735319338,5587.152264680662,17.51946370370505,-0.18557258268339483,50243.59542131896,0.11723845948188097,0,-0.14213802901308192,-0.0004912249363639987,0.00359612228609385,-0.0004913456268587904,0.0035896716984546335,0.0,0.0,-0.0,0.0,-0.0,0.0,
2023-03-29 10:17:00+05:30,63,5596.55,5597.0,5594.0,5597.0,1005,BAJFINANCE,,,,5600.4175,5597.642857142857,0.31695070211279486,1.0711726251152558,-0.017373482283769275,5.049655407725745,5610.516810815451,5590.318189184548,5613.041638519314,5587.793361480685,16.70060767563603,-0.1662582859113747,50655.37199122389,0.11042789520446586,0,-0.12147317122419388,0.00026807255830574306,0.0038651588661007263,0.0002680366332776841,0.0038577083317323175,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-29 10:18:00+05:30,64,5597.0,5598.0,5594.9,5598.0,825,BAJFINANCE,,,,5600.7474999999995,5597.785714285715,0.5892417842057185,1.045186799156907,-0.017848736125604454,4.627335114630248,5610.00217022926,5591.492829770739,5612.315837786575,5589.179162213424,15.663137368083962,-0.16563817142802462,51086.783870720414,0.10884136535577052,0,-0.12467214598615362,0.00017866714311232101,0.0040445165861053844,0.00017865118403918677,0.004036359515771504,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-29 10:19:00+05:30,65,5597.95,5599.5,5595.2,5599.5,1156,BAJFINANCE,,,,5600.865,5597.714285714285,0.2097934248967981,1.0004242464397883,-0.0195366333862176,4.560531478715337,5609.9860629574305,5591.743937042569,5612.266328696788,5589.463671303211,14.931336178867982,-0.1477286958441385,51553.266218697165,0.1114945145214728,0,-0.04899369188057179,0.000267952840300012,0.004313553166112261,0.0002679169473493018,0.004304276463120806,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-29 10:20:00+05:30,66,5599.4,5600.0,5597.3,5600.0,1468,BAJFINANCE,,,,5600.585,5598.0,-0.49992277978416766,0.9205083283423924,-0.023534620445264182,4.424397074587126,5609.433794149174,5591.736205850826,5611.645992686468,5589.524007313532,14.391841369639211,-0.13824444899481125,52068.45383588508,0.11543049394319105,0,0.04530194775027163,8.929368693633144e-05,0.004403232026114701,8.928970049237585e-05,0.004393566163613182,0.0,0.0,0.0,0.0,0.0,0.0,
